Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
Pep_1059,0.698,0,0,0.698,Toxin
Pep_1060,0.574,0,0,0.574,Non-Toxin
Pep_1061,0.583,0,0,0.583,Non-Toxin
Pep_1062,0.703,0,0,0.703,Toxin
Pep_1063,0.689,0,0,0.689,Toxin
Pep_1064,0.432,0,0,0.432,Non-Toxin
Pep_1065,0.747,0,0,0.747,Toxin
Pep_1066,0.504,0,0,0.504,Non-Toxin
Pep_1067,0.418,0,0,0.418,Non-Toxin
Pep_1068,0.622,0,0,0.622,Toxin
Pep_1069,0.613,0,0,0.613,Toxin
Pep_1070,0.59,0,0,0.59,Non-Toxin
Pep_1071,0.602,0,0,0.602,Toxin
Pep_1072,0.777,0,0,0.777,Toxin
Pep_1073,0.611,0,0,0.611,Toxin
Pep_1074,0.737,0,0,0.737,Toxin
Pep_1075,0.722,0,0,0.722,Toxin
Pep_1076,0.693,0,0,0.693,Toxin
Pep_1077,0.667,0,0,0.667,Toxin
Pep_1078,0.677,0,0,0.677,Toxin
Pep_1079,0.662,0,0,0.662,Toxin
Pep_1080,0.644,0,0,0.644,Toxin
Pep_1081,0.693,0,0,0.693,Toxin
Pep_1082,0.709,0,0,0.709,Toxin
Pep_1083,0.507,0,0,0.507,Non-Toxin
Pep_1084,0.552,0,0,0.552,Non-Toxin
Pep_1085,0.438,0,0,0.438,Non-Toxin
Pep_1086,0.46,0,0,0.46,Non-Toxin
Pep_1087,0.442,0,0,0.442,Non-Toxin
Pep_1088,0.52,0,0,0.52,Non-Toxin
Pep_1089,0.549,0,0,0.549,Non-Toxin
Pep_1090,0.538,0,0,0.538,Non-Toxin
Pep_1091,0.926,0,0,0.926,Toxin
Pep_1092,0.911,0,0,0.911,Toxin
Pep_1093,0.919,0,0,0.919,Toxin
Pep_1094,0.674,0,0,0.674,Toxin
Pep_1095,0.766,0,0,0.766,Toxin
Pep_1096,0.677,0,0,0.677,Toxin
Pep_1097,0.69,0,0,0.69,Toxin
Pep_1098,0.605,0,0,0.605,Toxin
Pep_1099,0.641,0,0,0.641,Toxin
Pep_1100,0.677,0,0,0.677,Toxin
Pep_1101,0.61,0,0,0.61,Toxin
Pep_1102,0.764,0,0,0.764,Toxin
Pep_1103,0.758,0,0,0.758,Toxin
Pep_1104,0.762,0,0,0.762,Toxin
Pep_1105,0.515,0,0,0.515,Non-Toxin
Pep_1106,0.431,0,0,0.431,Non-Toxin
Pep_1107,0.439,0,0,0.439,Non-Toxin
Pep_1108,0.854,0,0,0.854,Toxin
Pep_1109,0.727,0,0,0.727,Toxin
Pep_1110,0.727,0,0,0.727,Toxin
Pep_1111,0.813,0,0,0.813,Toxin
Pep_1112,0.486,0,0,0.486,Non-Toxin
Pep_1113,0.846,0,0,0.846,Toxin
Pep_1114,0.72,0,0,0.72,Toxin
Pep_1115,0.662,0,0,0.662,Toxin
Pep_1116,0.759,0,0,0.759,Toxin
Pep_1117,0.598,0,0,0.598,Non-Toxin
Pep_1118,0.752,0,0,0.752,Toxin
Pep_1119,0.53,0,0,0.53,Non-Toxin
Pep_1120,0.716,0,0,0.716,Toxin
Pep_1121,0.611,0,0,0.611,Toxin
Pep_1122,0.553,0,0,0.553,Non-Toxin
Pep_1123,0.588,0,0,0.588,Non-Toxin
Pep_1124,0.707,0,0,0.707,Toxin
Pep_1125,0.698,0,0,0.698,Toxin
Pep_1126,0.921,0,0,0.921,Toxin
Pep_1127,0.66,0,0,0.66,Toxin
Pep_1128,0.516,0,0,0.516,Non-Toxin
Pep_1129,0.511,0,0,0.511,Non-Toxin
Pep_1130,0.546,0,0,0.546,Non-Toxin
Pep_1131,0.713,0,0,0.713,Toxin
Pep_1132,0.559,0,0,0.559,Non-Toxin
Pep_1133,0.492,0,0,0.492,Non-Toxin
Pep_1134,0.496,0,0,0.496,Non-Toxin
Pep_1135,0.566,0,0,0.566,Non-Toxin
Pep_1136,0.575,0,0,0.575,Non-Toxin
Pep_1137,0.408,0,0,0.408,Non-Toxin
Pep_1138,0.411,0,0,0.411,Non-Toxin
Pep_1139,0.67,0,0,0.67,Toxin
Pep_1140,0.712,0,0,0.712,Toxin
Pep_1141,0.605,0,0,0.605,Toxin
Pep_1142,0.612,0,0,0.612,Toxin
Pep_1143,0.53,0,0,0.53,Non-Toxin
Pep_1144,0.761,0,0,0.761,Toxin
Pep_1145,0.775,0,0,0.775,Toxin
Pep_1146,0.762,0,0,0.762,Toxin
Pep_1147,0.549,0,0,0.549,Non-Toxin
Pep_1148,0.685,0,0,0.685,Toxin
Pep_1149,0.693,0,0,0.693,Toxin
Pep_1150,0.642,0,0,0.642,Toxin
Pep_1151,0.639,0,0,0.639,Toxin
Pep_1152,0.617,0,0,0.617,Toxin
Pep_1153,0.614,0,0,0.614,Toxin
Pep_1154,0.639,0,0,0.639,Toxin
Pep_1155,0.568,0,0,0.568,Non-Toxin
Pep_1156,0.456,0,0,0.456,Non-Toxin
Pep_1157,0.6,0,0,0.6,Non-Toxin
Pep_1158,0.759,0,0,0.759,Toxin
Pep_1159,0.694,0,0,0.694,Toxin
Pep_1160,0.688,0,0,0.688,Toxin
Pep_1161,0.826,0,0,0.826,Toxin
Pep_1162,0.867,0,0,0.867,Toxin
Pep_1163,0.789,0,0,0.789,Toxin
Pep_1164,0.626,0,0,0.626,Toxin
Pep_1165,0.568,0,0,0.568,Non-Toxin
Pep_1166,0.524,0,0,0.524,Non-Toxin
Pep_1167,0.767,0,0,0.767,Toxin
Pep_1168,0.748,0,0,0.748,Toxin
Pep_1169,0.735,0,0,0.735,Toxin
Pep_1170,0.717,0,0,0.717,Toxin
Pep_1171,0.751,0,0,0.751,Toxin
Pep_1172,0.729,0,0,0.729,Toxin
Pep_1173,0.722,0,0,0.722,Toxin
Pep_1174,0.741,0,0,0.741,Toxin
Pep_1175,0.681,0,0,0.681,Toxin
Pep_1176,0.798,0,0,0.798,Toxin
Pep_1177,0.909,0,0,0.909,Toxin
Pep_1178,0.747,0,0,0.747,Toxin
Pep_1179,0.674,0,0,0.674,Toxin
Pep_1180,0.67,0,0,0.67,Toxin
Pep_1181,0.604,0,0,0.604,Toxin
Pep_1182,0.911,0,0,0.911,Toxin
Pep_1183,0.736,0,0,0.736,Toxin
Pep_1184,0.654,0,0,0.654,Toxin
Pep_1185,0.787,0,0,0.787,Toxin
Pep_1186,0.824,0,0,0.824,Toxin
Pep_1187,0.78,0,0,0.78,Toxin
Pep_1188,0.878,0,0,0.878,Toxin
Pep_1189,0.601,0,0,0.601,Toxin
Pep_1190,0.413,0,0,0.413,Non-Toxin
Pep_1191,0.488,0,0,0.488,Non-Toxin
Pep_1192,0.475,0,0,0.475,Non-Toxin
Pep_1193,0.912,0,0,0.912,Toxin
Pep_1194,0.455,0,0,0.455,Non-Toxin
Pep_1195,0.631,0,0,0.631,Toxin
Pep_1196,0.847,0,0,0.847,Toxin
Pep_1197,0.536,0,0,0.536,Non-Toxin
Pep_1198,0.552,0,0,0.552,Non-Toxin
Pep_1199,0.604,0,0,0.604,Toxin
Pep_1200,0.769,0,0,0.769,Toxin
Pep_1201,0.487,0,0,0.487,Non-Toxin
Pep_1202,0.457,0,0,0.457,Non-Toxin
Pep_1203,0.673,0,0,0.673,Toxin
Pep_1204,0.808,0,0,0.808,Toxin
Pep_1205,0.69,0,0,0.69,Toxin
Pep_1206,0.847,0,0,0.847,Toxin
Pep_1207,0.563,0,0,0.563,Non-Toxin
Pep_1208,0.631,0,0,0.631,Toxin
Pep_1209,0.613,0,0,0.613,Toxin
Pep_1210,0.826,0,0,0.826,Toxin
Pep_1211,0.836,0,0,0.836,Toxin
Pep_1212,0.679,0,0,0.679,Toxin
Pep_1213,0.608,0,0,0.608,Toxin
Pep_1214,0.801,0,0,0.801,Toxin
Pep_1215,0.773,0,0,0.773,Toxin
Pep_1216,0.438,0,0,0.438,Non-Toxin
Pep_1217,0.846,0,0,0.846,Toxin
Pep_1218,0.702,0,0,0.702,Toxin
Pep_1219,0.588,0,0,0.588,Non-Toxin
Pep_1220,0.735,0,0,0.735,Toxin
Pep_1221,0.666,0,0,0.666,Toxin
Pep_1222,0.803,0,0,0.803,Toxin
Pep_1223,0.461,0,0,0.461,Non-Toxin
Pep_1224,0.45,0,0,0.45,Non-Toxin
Pep_1225,0.399,0,0,0.399,Non-Toxin
Pep_1226,0.625,0,0,0.625,Toxin
Pep_1227,0.654,0,0,0.654,Toxin
Pep_1228,0.645,0,0,0.645,Toxin
Pep_1229,0.741,0,0,0.741,Toxin
Pep_1230,0.496,0,0,0.496,Non-Toxin
Pep_1231,0.366,0,0,0.366,Non-Toxin
Pep_1232,0.396,0,0,0.396,Non-Toxin
Pep_1233,0.585,0,0,0.585,Non-Toxin
Pep_1234,0.569,0,0,0.569,Non-Toxin
Pep_1235,0.462,0,0,0.462,Non-Toxin
Pep_1236,0.832,0,0,0.832,Toxin
Pep_1237,0.656,0,0,0.656,Toxin
